Nummer;Navn;Svind;Energi, kJ;Energi, kcal;Nitrogen-til-protein faktor;Nitrogen, total;Protein, videnskabelig;Protein, deklaration;Kulhydrat, difference ;Kulhydrat, tilgængelig;Kulhydrat, deklaration;Tilsat sukker;Kostfibre;Fedt, total;FCF;Alkohol;Aske;Tørstof;Vand;A-vitamin;Retinol;D-vitamin;D3-vitamin;D2 ergocalciferol;25-hydroxy D3-vitamin;25-hydroxyergocalciferol;E-vitamin;alfa-tokoferol;gamma-tokoferol;delta-tokoferol;alfa-tokotrienol;K1-vitamin;B1-vitamin;thiamin;HET, hydroxyethylthiazole;B2-vitamin, riboflavin;Niacinækvivalent;Niacin;B6-vitamin;Pantothensyre;Biotin;Folat;Frit folat;B12-vitamin;C-vitamin;L-ascorbinsyre;L-dehydroascorbinsyre;Svovl, S;Chlorid, Cl;Natrium, Na;Kalium, K;Calcium, Ca;Magnesium, Mg;Fosfor, P;Jern, Fe;Kobber, Cu;Zink, Zn;Jod, I;Mangan, Mn;Chrom, Cr;Selen, Se;Molybdæn, Mo;Cobolt, Co;Nikkel, Ni;Fluor, F;Silicium, Si;Rubidium, Rb;Aluminium, Al;Bor, B;Brom, Br;Kviksølv, Hg;Arsen, As;Cadmium, Cd;Bly, Pb;Tin, Sn;L-mælkesyre;D-mælkesyre;Mælkesyre, total;Citronsyre;Oxalsyre;Æblesyre;Eddikesyre;Benzoesyre;Sorbinsyre;Propionsyre;Organiske syrer, tot.;Histamin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Serotonin;Fruktose;Galaktose;Glukose;Monosaccharider, total;Laktose;Maltose;Sakkarose;Disaccharider, total;Maltotriose;Raffinose;Andre sukkerarter;Sukkerarter, ialt;Sorbitol;Mannitol;Inositol;Maltitol;Sukkeralkoholer, total;Stivelse;IDF;SDFP;SDFS;Hexose;Pentose;Uronic Acid;Cellulose;Lignin;Crude fibre;Neutr.Det.Fibre (NDF);C4:0;C6:0;C8:0;C10:0;C12:0;C12:1,n-1;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;Andre mættede fedtsyrer;C14:1,n-5;C15:1;C16:1,n-7;C17:1,n-7;C18:1,n-9;C18:1,n-7;C20:1,n-9;C20:1,n-11;C22:1,n-9;C22:1,n-11;C24:1,n-9;Andre monoumættede fedtsyrer;C18:2,n-6;C18:2,conjugerede;C18:3,n-3 (ALA);C18:3,n-6;C18:4,n-3;C20:2,n-6;C22:2,n-6;C22:4,n-6;C22:5,n-6;C20:3,n-3;C20:4,n-3;C20:3,n-6;C20:4,n-6;C20:5,n-3 (EPA);C22:5,n-3;C22:6,n-3 (DHA);Andre polyumættede;C14:1,trans;C16:1,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,trans;Andre fedtsyrer;Sum mættede;Sum monoumættede;Sum polyumættede;Transfedtsyrer, total;Fedtsyrer, total;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Cholesterol;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Hydroxyprolin;Serin;beta-caroten;Massefylde
257;Spirituosa, gennemsnitlige værdier;0;969;234;6,25;0;0;0;0;0;0;0;0;0;0,8;33,4;0;33,4;66,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0,04;0,038;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;Sprængt nakke, grisekød;0;1095;264;6,25;3,12;19,5;19,5;0,1;0,1;0,1;0;0;20,6;0,915;0;2,5;42,7;57,3;0;0;0,709;0,169;0;0,108;0;0;0;0;0;0;0;0;0;0;0;3,54;0;0;0;0;0;0;0;0;0;0;0;0;844;261;0;0;0;0,78;0,084;4,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,849;0;0;72;936;1400;1720;468;128;718;655;811;212;1030;1150;718;1150;1720;2530;998;780;0;749;0;0
1275;Spædbørnsmad, modermælkserstatning, højt jernindhold, pulver;0;2112;505;6,38;1,772;11,3;11,1;56,7;56,7;56,9;0;0;25,9;0,945;0;2;95,8;4,2;465;0;8,25;0;0;0;0;4,35;0;0;0;0;25,8;0,433;0;0;0,545;6,8;6,8;0,45;3,05;12;43;0;0,95;67;0;0;0;295;213;565;422;47,5;261;5,2;0,236;4,05;60;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,7;0;0;56,7;0;0;0;56,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,599;0;1,829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,428;0;24,428;1,829;22,599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1134;Spædbørnsmad, modermælkserstatning, lavt jernindhold, drikkeklar;0;254;61;6,25;0,192;1,2;1,2;7,5;7,5;7,5;0;0;3,5;0,945;0;0,5;12,7;87,3;70;0;1;0;0;0;0;0,8;0;0;0;0;5,4;0,05;0;0;0,1;0,7;0;0,05;0,3;1,5;6;0;0,2;6,7;0;0;0;43;15;59;41;5;21;0,4;0,04;0,5;10;0,005;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;7,5;0;0;0;7,5;0;0;3,3;0;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;Spædbørnsmad, modermælkserstatning, lavt jernindhold, pulver;0;1990;478;6,25;1,52;9,5;9,5;58;58;58;0;0;27,7;0,945;0;2;97,2;2,8;540;0;7,8;7,8;0;0;0;6,2;6,2;0;0;0;42;0,36;0;0;0,78;5,2;5,2;0,39;2,3;11;47;0;1,6;52;52;0;0;330;120;460;320;36;160;3,1;0,31;3,9;78;0,04;0;10,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;58;0;0;0;58;0;0;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;Squash, alle typer, rå;5;70;17;6,25;0,272;1,7;1,7;2,6;1,4;1,4;0;1,2;0,2;0,8;0;0,8;5,3;94,7;11,7;0;0;0;0;0;0;0,1;0,1;0;0;0;0;0;0;0;0,142;0,75;0,487;0;0,155;0;48;0;0;17;17;0;0;0;0;0;0;0;38;0;0,051;0;0;0,175;0;0,243;0;0;4,6;0;0;0;0;0;0;0;0;0,203;0,413;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;1,1;0;0;0;0;0,001;0;0;0,001;0;0,041;0;0,004;0;0;0;0;0;0;0;0;0,001;0;0,015;0;0;0;0;0;0;0;0,036;0;0,061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,047;0,016;0,097;0;0,16;0,061;0,036;0;60;101;92;24;17;60;44;41;16;76;71;35;90;207;182;63;54;0;68;140;0
56;Squash, zucchini, rå;7;81;19;6,25;0,22;1,4;1,4;3,4;2,4;2,4;0;1;0,2;0,714;0;0,7;5,7;94,3;9,35;0;0;0;0;0;0;0;0;0;0;0;0;0,0258;0;0;0,142;0,685;0,487;0,103;0,155;0;38,3;0;0;20,3;20,3;0;0;0;4,82;274;29;17,6;51,4;0,608;0,051;0,295;0;0,175;1,7;0,58;0;0;4,4;0;0;0;0;0;0;0,05;0,1;3,6;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;1,06;0;0,844;1,9;0;0;0;0;0;0;0;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002;0;0;0;0;0,044;0;0,005;0;0;0;0;0;0;0;0;0,002;0;0,018;0;0;0;0;0;0;0;0,039;0;0,065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,051;0,019;0,104;0;0,175;0,065;0,039;0;51;81;75;20;14;48;37;33;12;62;57;29;73;167;147;53;42;0;55;112;0
188;Stenbider, røget;20;1542;373;6,25;2,832;15,6;15,6;0;0;0;0;0;34,5;0,923;0;9,4;59,5;40,5;11;11;6;6;0;0;0;0;0;0;0;0;0;0,07;0;0;0,08;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0,5;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,773;0;3,819;0;0,73;0;0;0;0;0;0;0;0;3,357;0;6,665;0;0;4,646;4,136;0;0;0;0,535;0;0;0;0;0;0;0;0;0;0;0;0;2,676;0,219;2,287;0;0;0;0;0;0;0;0;7,322;18,804;5,717;0;31,844;5,182;0,535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
737;Stenbider, rå;50;697;168;6,25;1,568;9,8;9,8;0,3;0,3;0;0;0;14,2;0,923;0;1,1;25,4;74,6;11;11;3,9;3,9;0;0;0;0;0;0;0;0;0;0,07;0;0;0,08;2;2;0;0;0;0;0;0;0;0;0;0;0;69;485;20;0;203;0,5;0;0;50;0;1,2;16,5;0;0;0;0;0;0;0;0;0;2,1;134;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,141;0;1,572;0;0,3;0;0;0;0;0;0;0;0;1,382;0;2,743;0;0;1,912;1,702;0;0;0;0,22;0;0;0;0;0;0;0;0;0;0;0;0;1,101;0,09;0,941;0;0;0;0;0;0;0;0;3,014;7,74;2,353;0;13,107;2,133;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Stikkelsbær, rå;2;185;44;6,25;0,144;0,9;0,9;10,5;7,3;7,3;0;3,2;0,5;0,8;0;0,4;12,3;87,7;6,83;0;0;0;0;0;0;1;1;0;0;0;0;0,011;0;0;0,025;0,401;0,25;0,015;0,286;0,5;11,7;15;0;33;33;0;0;0;2;176;26,5;8;23,6;0,4;0,056;0,16;0,3;0,17;0,3;0,0684;0;0;2,54;0;0;0;0;0;0;0,17;0,15;0,193;0,482;0;0;0;0;0;0;0;0;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;0,009;0;0;0;0;0;0;0;0;0,006;0;0,061;0;0;0;0;0;0;0;0,174;0;0,122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,078;0,066;0,295;0;0,44;0,122;0,174;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;82;0
579;Stjernefrugt, rå;5;140;33;6,25;0,166;1;1;8;5,2;5,2;0;2,8;0,3;0,7;0;0,5;9,8;90,2;32,9;0;0;0;0;0;0;0;0;0;0;0;0;0,014;0;0;0,016;0,494;0,367;0;0;0;0;0;0;34,4;34,4;0;0;0;2;133;3;10;12;0,08;0,137;0,12;0;0,037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,9;0;2,83;5,73;0;0;0,9;0,9;0;0;0;6,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;1,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,231;0;0;0;45;76;76;22;0;37;45;45;8;50;22;8;71;98;148;50;50;0;83;395;0
876;Sukker, brun farin;0;1624;382;6,25;0;0;0;95,5;95,5;94;94;0;0;0,8;0;2;97,5;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;320;185;28;2;3,1;0,054;0,06;0;0;0;1;0;0;7,4;0;0;0;0;0;0;0;6;0,2;5,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,5;1;0;0;93;93;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1414;Sukker, brunt rørsukker;0;1697;399;6,25;0,08;0,5;0,5;99,3;99,3;99,3;99,3;0;0;0,8;0;0,2;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;35;6;89;53;15;20;0,9;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Sukker, stødt melis (saccharose);0;1698;400;6,25;0;0;0;99,9;99,9;99,9;99,9;0;0;0,8;0;0;99,9;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0,4;0,1;0,1;0,06;0,011;0,011;0;0,01;2;0;0;0;3,2;0;0;0;0;0;0;0;0;0,2;0,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,9;99,9;0;0;0;99,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1061;Sukkerært (mangetout), rå;5;202;48;6,25;0,604;3,8;3,8;8,7;6,4;6,4;0;2,3;0,3;0,8;0;0,6;13,4;86,6;24,8;0;0;0;0;0;0;0;0;0;0;0;0;0,188;0;0;0;0;0;0,113;0;0;60,3;0;0;66,8;66,8;0;0;0;1,8;190;45;27;60,6;1,13;0;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,375;0;1,92;2,3;0;0;0,423;0,423;0;0;0;2,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;0
667;Surbrød;0;1053;249;5,75;1,219;7;7,6;50,8;47;46,4;0;3,7;2,8;0,73;0;1,6;62,2;37,8;5,5;0;0;0;0;0;0;0;0;0;0;0,05;0;0,085;0;0;0,0672;1,26;0,75;0,12;0,3;3;36,5;8;0;0;0;0;0;0;424;201;22,8;34,6;105;0,7;0,121;0,703;2,4;0;7,2;2,18;0;0;7,93;0;0;0;0;0;0;0,42;0,4;7,28;0,847;0;0;0;0;0;0;0;0;0;0;0;0;0,015;0;0;0;0;0;0;0;0,1;0;0,05;0,15;0;1,37;0,05;1,42;0;0;0;1,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,361;0;0,001;0;0;0;0;0;0;0;0;0;0;0,283;0;0;0;0;0;0;0;1,244;0;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,362;0,283;1,414;0;2,059;0,17;1,244;0;317;536;219;111;116;354;146;207;76;378;329;171;268;390;2570;305;707;0;366;66;0
248;Svenbo, 45+;0;1567;377;6,38;4,326;27,6;27;1;1;0;0;0;29,2;0,945;0;3,1;60,9;39,1;259;248;0,28;0,28;0;0;0;0,74;0,74;0;0;0;0;0,05;0;0;0,33;6,44;0,1;0,09;0,34;1,5;60;1;1,38;0,5;0,5;0;0;850;550;65;1140;27;580;0,106;0,086;3,2;10,4;0,059;0,25;9,5;6;0;1,36;0;0;0;0;0;0;0,06;1;0,01;0,45;0;0;0;0;0;0;0;0;0;0;0;0;3,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,991;0,631;0,41;0,911;1,131;0;0;3,233;0;8,648;0;2,953;0;0;0;0;0;0;0,41;0;0,631;0;6,486;0;0;0,33;0;0;0;0;0,611;0;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,906;7,857;0,831;0;27,594;0,22;0,611;97;1510;2550;2210;779;99;1430;1510;952;381;1860;865;779;865;1950;5410;562;2900;0;1560;128;0
221;Sveske, rå;15;972;230;6,25;0,427;2,7;2,7;62,2;54,6;54,6;0;7,6;0,7;0,8;0;2,1;67,7;32,4;42,8;0;0;0;0;0;0;2,3;2,3;0;0;0;0;0,08;0;0;0,09;1,96;1,8;0,15;0,46;0;4;0,7;0;4;4;0;0;0;3;416;41,8;24;78,2;1,1;0,38;0,53;0,8;0,38;0,3;1;0;0;62;0;0;0;0;0;0;0,3;0;1,6;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,1;0;22,4;34,5;0;0;1,21;1,21;0;0;0;35,7;12,6;0;0;0;12,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15;0;0,026;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0,217;0;0,117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,177;0,05;0,334;0;0,56;0,117;0,217;0;47;73;60;12;3;51;22;43;9;68;35;27;64;1020;90;51;115;0;64;514;0
989;Sylte;0;898;217;6,25;2,08;13;13;0,2;0,2;0,2;0;0;18,2;0,92;0;2;33,4;66,6;0;0;0,681;0,156;0;0,105;0;0,08;0,08;0;0;0;0;0,49;0;0;0,1;2,73;1,1;0,09;0,9;0;3;0;0,5;0;0;0;0;0;830;107;10,1;9;104;0,95;0,1;1,5;2,1;0,02;7;7,4;5;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,001;0,034;4,623;0;0;0;0;0;0;0;0;0,504;0;6,321;0;0;0;0;0;0;0;1,059;0;0,202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,658;6,825;1,261;0;16,744;0,202;1,059;53;478;811;1040;250;81;458;333;458;98;395;874;270;874;1040;1620;1460;1170;0;541;0;0
1057;Syltetøj, uspec.;0;1135;267;6,25;0,096;0,6;0,6;66,7;65,7;65,7;65,7;1;0;0,8;0;2,9;70,2;29,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;16;110;24;10;18;0,5;0,23;0,097;0,3;0,25;3;0,3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
872;Syre (krydderplante), rå;30;88;21;6,25;0,32;2;2;3,2;0,3;0,3;0;2,9;0,7;0,7;0;1,1;7;93;200;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0,1;0,5;0,5;0,122;0,041;0;13;0;0;48;48;0;0;0;4;390;44;103;63;2,4;0,131;0,2;0;0,349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49;0;0;0;102;166;115;35;0;115;83;93;0;134;109;54;131;182;214;115;115;0;77;2400;0
812;Sælkød, råt;0;480;114;6,25;3,744;22,6;22,6;0;0;0;0;0;2,6;0,91;0;1,2;26,4;73,6;120;120;3,5;3,5;0;0;0;3,5;3,5;0;0;0;0;0,2;0;0;0,88;6;6;0;0;0;0;0;0;0;0;0;0;0;183;285;16;30;213;12,1;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1265;Sødmælk (UHT);0;264;63;6,38;0,536;3,4;3,4;4,6;4,6;4,6;0;0;3,5;0,945;0;0,8;12,3;87,7;32,3;31;0,1;0,1;0;0;0;0,09;0,09;0;0;0;0;0,042;0;0;0,173;0,861;0,092;0,047;0,34;2;11;4;0,45;1,2;1,2;0;0;94;42,6;148;112;11,2;89;0,06;0,01;0,47;10,7;0,01;0,052;1,64;5;0;0,705;0;0;0;0;0;0;0,03;0,3;0,002;0,089;0;0;0;0;0,19;0;0;0;0,045;0;0;0,19;0,01;0;0;0;0;0;0;0,03;0;0;0;0;4,61;0;0;4,61;0;0;0;4,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,118;0,075;0,049;0,108;0,134;0;0;0,384;0;1,031;0;0,351;0;0;0;0;0;0;0,049;0;0,075;0;0,77;0;0;0,04;0;0;0;0;0,072;0;0,026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,25;0,934;0,098;0;3,282;0,026;0,072;13;198;327;306;86;26;172;145;145;46;236;118;97;113;279;681;70;333;0;193;16;0
6;Sødmælk, konventionel (ikke-økologisk);0;264;63;6,38;0,536;3,4;3,4;4,6;4,6;4,6;0;0;3,5;0,945;0;0,8;12,3;87,7;31,7;30,4;0,0659;0,00918;0,00345;0,00753;0,00313;0,06;0,06;0;0;0;0;0,0415;0;0;0,172;0,856;0,0871;0,046;0,359;1,55;11;4;0,446;1,2;1,2;0;0;93,1;44,3;144;116;11;92,7;0,016;0,0106;0,415;10,7;0,00171;0,05;1,64;5;0;0,705;0;0;0;0;0;0;0,03;0,3;0,002;0,089;0;0;0;0;0,193;0;0;0;0,045;0;0;0,193;0,01;0;0;0;0;0;0;0,03;0;0;0;0;4,6;0;0;4,6;0;0;0;4,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,129;0,087;0,048;0,102;0,126;0;0;0,369;0,037;1,001;0;0,347;0;0;0;0;0;0;0,034;0;0,054;0;0,665;0,031;0;0;0;0;0;0;0,048;0,011;0,014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,107;0;0;0,025;0,047;2,246;0,784;0,073;0,132;3,282;0,014;0,048;13;198;327;306;86;26;172;145;145;46;236;118;97;113;279;681;70;333;0;193;16;0
